Level1_Name,Level1_Desc,Level2_Name,Level2_Desc,Level3_Name,Level3_Desc,Level4_Name,Level4_Desc,Level5_Name,Level5_Desc,Assign_To,Timeline,Weight,Substation_Type,Leaf_Node_Progress_Type
Quality Assurance / Quality Control (QA/QC),,Material Inspection,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Third-Party Inspection (TPI) Coordination,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Concrete Cube Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Welding Inspection,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Alignment Inspection,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Torque Verification,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Instrument Calibration Check,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,Document/QA Record Control,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,NCR Generation,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Quality Assurance / Quality Control (QA/QC),,NCR Closure,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,
Safety Management (EHS),,Safety Induction,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Toolbox Talk,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,PPE Distribution,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Permit to Work System,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Work at Height Safety,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Electrical Safety Procedure,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Fire Safety Arrangement,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Emergency Response Plan,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Accident Reporting,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Environment Monitoring & Waste Management,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Safety Management (EHS),,Safety Audit,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,
Testing & Pre-Commissioning,,SF6 Gas Quality & Pressure Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,SF6 Gas Moisture / Dew Point Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Partial Discharge (PD) Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Insulation Resistance Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Transformer Ratio Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Winding Resistance Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Tan Delta Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Transformer Vector Group Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Magnetic Balance Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,CT Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,PT/CVT Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Circuit Breaker Timing Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Contact Resistance Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Relay Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Primary Injection Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Secondary Injection Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Interlock Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Earthing Resistance Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Battery Discharge Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,DC System Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,HV Cable Testing (VLF/PD Test),,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Fire Alarm/Detection System Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Illumination Level Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Phasing / Vector Group Verification,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,SCADA Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,RTU Communication Testing,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Testing & Pre-Commissioning,,Protection Scheme Verification,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,
Commissioning,,Final Pre-Commissioning Check,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Charging Permission from CEIG / Grid Authority,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Synchronization Check,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Line Charging,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Transformer Charging,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Bus Charging,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Joint Commissioning with State/Central Grid Control,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Trial Run,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Load Trial,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Reliability / Sustained Run,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Commissioning,,Final Energization,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,
Project Monitoring & Control,,Daily Progress Report (DPR),,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Weekly Progress Review,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Client Review Meeting,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Schedule Monitoring,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Cost Monitoring,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Billing Milestone Tracking,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Invoice Submission & Approval Cycle,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Delay Analysis,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Recovery Plan,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Change/Variation Order Management,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Interface Management Between Disciplines,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Document Management System / Drawing Control,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Project Monitoring & Control,,Resource Monitoring,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,
Handover & Project Closeout,,Punch Point Closure,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Snag List Clearance,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,As-Built Drawings,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,O&M Manual Preparation,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Client O&M Staff Training,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Spare Parts Handover,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Warranty Documentation,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Performance Guarantee Test,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Final Client Inspection,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Completion Certificate,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Final Invoice Submission,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Material Reconciliation (Surplus/Scrap Return),,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Equipment/Vehicle Demobilization,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Insurance Policy Closure,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Taking Over Certificate (TOC),,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Defect Liability Period (DLP) Tracking Start,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Client Sign-off,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
Handover & Project Closeout,,Site Demobilization,,,,,,,,"Harsh,Shruti",25-Dec-2025|07-Jun-2026,,GIS,Binary
